School ID,School Name,Latitude,Longitude,Student Count,Low Income Student Count,Graduation Rate,Atttendance Rate Current Year,Address State,Address Street,Address Zip Code,Is High School,Is Middle School,Is Elementarty School,Is Pre School
400111,L.E.A.R.N. - Hunter Perkins Campus,41.743122,-87.665721,466,378,,88.4,Illinois,1700 W 83RD St,60620,False,True,True,False
609926,Franklin Elementary Fine Arts Center,41.9066,-87.635513,344,176,,94.0,Illinois,225 W EVERGREEN Ave,60610,False,True,True,False
610532,Irene C. Hernandez Middle School for the Advancement of Science,41.793479,-87.71137,718,680,,91.7,Illinois,3510 W 55TH St,60632,False,True,True,False
609820,Augustus H Burley Elementary School,41.937937,-87.669853,490,46,,94.8,Illinois,1630 W BARRY Ave,60657,False,True,True,False
610027,Rudyard Kipling Elementary School,41.723627,-87.639521,231,205,,92.0,Illinois,9351 S LOWE Ave,60620,False,True,True,True
610124,Harold Washington Elementary School,41.728534,-87.596257,272,256,,91.6,Illinois,9130 S UNIVERSITY Ave,60619,False,True,True,True
610263,John Foster Dulles Elementary School,41.7799,-87.617214,670,647,,92.9,Illinois,6311 S CALUMET Ave,60637,False,True,True,True
609715,Thomas Kelly College Preparatory,41.818729,-87.694639,1596,1506,77.1,78.6,Illinois,4136 S CALIFORNIA Ave,60632,True,False,False,False
610011,Minnie Mars Jamieson Elementary School,41.984641,-87.700529,851,586,,93.2,Illinois,5650 N MOZART St,60659,False,True,True,True
400066,Perspectives - Math and Science Academy,41.827784,-87.624788,380,362,76.7,81.1,Illinois,3663 S WABASH Ave,60653,True,True,True,False
609812,William H Brown STEM Magnet Elementary School,41.882997,-87.670682,231,193,,91.8,Illinois,54 N HERMITAGE Ave,60612,False,True,True,True
400031,CICS - Wrightwood,41.745365,-87.692614,611,522,,91.3,Illinois,8130 S CALIFORNIA Ave,60652,False,True,True,False
609901,Edgebrook Elementary School,41.999437,-87.76184,562,93,,94.2,Illinois,6525 N HIAWATHA Ave,60646,False,True,True,True
400017,ASPIRA Charter School - Haugan Middle School,41.966406,-87.721825,88,80,,91.8,Illinois,3729 W LELAND Ave,60625,False,True,True,False
610521,Sir Miles Davis Magnet Elementary Academy,41.771221,-87.66653,123,105,,93.3,Illinois,6740 S PAULINA St,60636-3307,False,True,True,True
610175,Beulah Shoesmith Elementary School,41.804294,-87.593905,304,226,,88.4,Illinois,1330 E 50TH St,60615,False,False,True,False
610195,Elizabeth H Sutherland Elementary School,41.711445,-87.676821,648,233,,93.5,Illinois,10015 S LEAVITT St,60643,False,True,True,False
610244,Michele Clark Academic Prep Magnet High School,41.872885,-87.753325,430,386,82.4,72.8,Illinois,5101 W HARRISON St,60644,True,False,False,False
400141,YCCS-Truman Middle College HS,41.965295,-87.659239,165,122,,51.4,Illinois,1145 W WILSON Ave,60640,True,False,False,False
610534,Skinner North,41.905109,-87.644841,513,66,,94.4,Illinois,640 W SCOTT St,60610,False,True,True,False
610274,James Weldon Johnson STEAM Elementary School,41.861836,-87.703139,218,215,,89.9,Illinois,1420 S ALBANY Ave,60623,False,True,True,True
609792,Newton Bateman Elementary School,41.95822,-87.702151,895,510,,92.8,Illinois,4220 N RICHMOND St,60618,False,True,True,True
609935,Matthew Gallistel Elementary Language Academy,41.706801,-87.535175,609,438,,91.4,Illinois,10347 S EWING Ave,60617,False,True,True,True
400121,Acero Charter Schools - Sor Juana Inés de la Cruz,42.016476,-87.684406,381,348,88.2,90.0,Illinois,7416 N RIDGE Blvd,60645-1919,True,True,True,False
610106,Brian Piccolo Elementary Specialty School,41.90014,-87.731261,667,620,,89.6,Illinois,1040 N KEELER Ave,60651,False,True,True,True
610040,Henry D Lloyd Elementary School,41.918814,-87.748515,853,789,,90.3,Illinois,2103 N LAMON Ave,60639,False,False,True,True
610563,Back of the Yards IB High School,41.808413,-87.677541,996,928,95.2,85.5,Illinois,2111 W 47TH St,60609,True,False,False,False
609704,David G Farragut Career Academy High School,41.84856,-87.708706,412,393,77.6,70.4,Illinois,2345 S CHRISTIANA Ave,60623,True,False,False,False
610103,Isabelle C O'Keeffe Elementary School,41.768602,-87.572806,596,512,,89.6,Illinois,6940 S MERRILL Ave,60649,False,True,True,True
610216,John A Walsh Elementary School,41.854836,-87.648086,260,203,,90.5,Illinois,2015 S PEORIA St,60608,False,True,True,True
610367,Oscar DePriest Elementary School,41.877979,-87.766298,424,326,,86.5,Illinois,139 S PARKSIDE Ave,60644,False,True,True,True
610392,World Language Academy High School,41.834397,-87.735292,363,340,85.2,86.0,Illinois,3120 S KOSTNER Ave,60623,True,False,False,False
610558,Sarah E. Goode STEM Academy,41.75375,-87.707345,898,742,94.9,85.7,Illinois,7651 S HOMAN Ave,60652,True,False,False,False
400104,Instituto Health Sciences Career Academy,41.845967,-87.68724,545,506,87.6,75.0,Illinois,2520 S WESTERN Ave,60608,True,False,False,False
609995,Rufus M Hitch Elementary School,41.983672,-87.779123,490,255,,92.8,Illinois,5625 N MCVICKER Ave,60646,False,True,True,True
609903,Richard Edwards Elementary School,41.805542,-87.725856,1242,993,,90.6,Illinois,4815 S KARLOV Ave,60632,False,True,True,True
610590,Bronzeville Classical Elementary School,41.819249,-87.626621,454,86,,95.9,Illinois,8 W ROOT ,60609-2931,False,True,True,False
609897,Charles W Earle Elementary School,41.781225,-87.675547,286,281,,92.3,Illinois,2040 W 62ND St,60636,False,True,True,True
