,id,name,latitude,longitude,student_count,is_high_school,is_middle_school,is_pre_school,is_ele_school,attendance_rate,graduation_rate,add_street,add_state,add_zipcode,puma,neighborhood
578,610129,Josiah Pickard Elementary School,41.8529,-87.683291,304,False,True,True,True,94.0,,2301 W 21ST Pl,Illinois,60608,,0031
579,610130,John T Pirie Fine Arts & Academic Center ES,41.74034,-87.607891,214,False,False,True,True,88.7,,650 E 85TH St,Illinois,60619,,0044
580,610013,Pilsen Elementary Community Academy,41.858849,-87.662209,220,False,True,True,True,93.0,,1420 W 17TH St,Illinois,60608,,0031
581,400123,YCCS- Academy of Scholastic Achievement HS,41.880447,-87.742539,127,True,False,False,False,61.6,,4651 W MADISON St,Illinois,60644,,0025
582,609729,Carl Schurz High School,41.946365,-87.735612,1122,True,False,False,False,76.7,82.4,3601 N MILWAUKEE Ave,Illinois,60641,,0016
583,610228,John Greenleaf Whittier Elementary School,41.850481,-87.673392,203,False,True,True,True,89.7,,1900 W 23RD St,Illinois,60608,,0031
584,609942,Johann W von Goethe Elementary School,41.922831,-87.6929,723,False,True,True,True,91.5,,2236 N ROCKWELL St,Illinois,60647,,0022
585,610217,James Ward Elementary School,41.84398,-87.635356,507,False,True,True,True,96.2,,2701 S SHIELDS Ave,Illinois,60616,,0034
586,609859,DeWitt Clinton Elementary School,41.992541,-87.69836,1086,False,True,True,True,90.7,,6110 N FAIRFIELD Ave,Illinois,60659,,0002
587,609718,John F Kennedy High School,41.789961,-87.78084,1509,True,False,False,False,79.9,81.5,6325 W 56TH St,Illinois,60638,,0056
588,400064,Perspectives - Rodney D. Joslin,41.855999,-87.628531,309,True,True,False,True,89.6,91.0,1930 S ARCHER Ave,Illinois,60616,,0033
589,609722,Manley Career Academy High School,41.870939,-87.699896,145,True,False,False,False,68.9,57.1,2935 W POLK St,Illinois,60612,,0027
590,610357,Spry Community Links High School,41.847762,-87.698946,78,True,False,False,False,63.8,70.6,2400 S MARSHALL Blvd,Illinois,60623,,0030
591,610082,Mount Greenwood Elementary School,41.695734,-87.70581,1176,False,True,True,True,94.4,,10841 S HOMAN Ave,Illinois,60655,,0074
592,610568,Pathways in Education- Avondale,41.939433,-87.705206,289,True,False,False,False,85.2,,3100 W BELMONT Ave,Illinois,60618-5706,,0021
593,610221,Daniel Webster Elementary School,41.869916,-87.727524,186,False,True,True,True,91.3,,4055 W ARTHINGTON St,Illinois,60624,,0026
594,610102,Richard J Oglesby Elementary School,41.75467,-87.645469,281,False,True,True,True,88.9,,7646 S GREEN St,Illinois,60620,,0071
595,609808,Alex Haley Elementary Academy,41.68666,-87.633632,465,False,True,True,True,91.0,,11411 S EGGLESTON Ave,Illinois,60628,,0049
596,610039,Carl von Linne Elementary School,41.940009,-87.702635,677,False,True,True,True,93.2,,3221 N SACRAMENTO Ave,Illinois,60618,,0021
597,610196,George B Swift Elementary Specialty School,41.989139,-87.658296,524,False,True,True,True,91.1,,5900 N WINTHROP Ave,Illinois,60660,,0077
598,400147,Chicago Excel Academy HS,41.691953,-87.654248,267,True,False,False,False,72.1,24.1,1257 W 111TH St,Illinois,60643,,0075
599,610571,Ombudsman Chicago- West,41.874673,-87.687842,218,True,False,False,False,46.6,10.5,2401 W CONGRESS Pkwy,Illinois,60612-3534,,0028
600,609861,Henry R Clissold Elementary School,41.693026,-87.680897,515,False,True,True,True,91.6,,2350 W 110TH Pl,Illinois,60643,,0075
601,610544,Mariano Azuela Elementary School,41.771079,-87.73992,706,False,True,False,True,90.1,,4707 W MARQUETTE Rd,Illinois,60629,,0065
602,610145,Peter A Reinberg Elementary School,41.943019,-87.768983,791,False,True,True,True,91.2,,3425 N MAJOR Ave,Illinois,60634,,0015
603,610587,Walter Henri Dyett High School for the Arts,41.801204,-87.612239,510,True,False,False,False,79.5,87.4,555 E 51ST ,Illinois,60615-2452,,0040
604,400173,Pathways in Education- Brighton Park,41.808226,-87.702645,366,True,False,False,False,81.9,14.3,3124 W 47TH St,Illinois,60632,,0058
605,610073,Ellen Mitchell Elementary School,41.892082,-87.683185,437,False,True,True,True,93.7,,2233 W OHIO St,Illinois,60612,,0024
606,609738,Lincoln Park High School,41.918268,-87.646009,2165,True,False,False,False,84.6,84.8,2001 N ORCHARD St,Illinois,60614,,0007
607,609933,Stephen F Gale Elementary Community Academy,42.021091,-87.671939,340,False,True,True,True,84.4,,1631 W JONQUIL Ter,Illinois,60626,,0001
608,610389,Orr Academy High School,41.894449,-87.726166,323,True,False,False,False,66.6,66.7,730 N PULASKI Rd,Illinois,60624,,0023
609,400111,L.E.A.R.N. - Hunter Perkins Campus,41.743122,-87.665721,466,False,True,False,True,88.4,,1700 W 83RD St,Illinois,60620,,0071
610,609926,Franklin Elementary Fine Arts Center,41.9066,-87.635513,344,False,True,False,True,94.0,,225 W EVERGREEN Ave,Illinois,60610,,0008
611,610532,Irene C. Hernandez Middle School for the Advancement of Science,41.793479,-87.71137,718,False,True,False,True,91.7,,3510 W 55TH St,Illinois,60632,,0063
612,609820,Augustus H Burley Elementary School,41.937937,-87.669853,490,False,True,False,True,94.8,,1630 W BARRY Ave,Illinois,60657,,0006
613,610027,Rudyard Kipling Elementary School,41.723627,-87.639521,231,False,True,True,True,92.0,,9351 S LOWE Ave,Illinois,60620,,0073
614,610124,Harold Washington Elementary School,41.728534,-87.596257,272,False,True,True,True,91.6,,9130 S UNIVERSITY Ave,Illinois,60619,,0047
615,610263,John Foster Dulles Elementary School,41.7799,-87.617214,670,False,True,True,True,92.9,,6311 S CALUMET Ave,Illinois,60637,,0069
616,609715,Thomas Kelly College Preparatory,41.818729,-87.694639,1596,True,False,False,False,78.6,77.1,4136 S CALIFORNIA Ave,Illinois,60632,,0058
617,610011,Minnie Mars Jamieson Elementary School,41.984641,-87.700529,851,False,True,True,True,93.2,,5650 N MOZART St,Illinois,60659,,0002
618,400066,Perspectives - Math and Science Academy,41.827784,-87.624788,380,True,True,False,True,81.1,76.7,3663 S WABASH Ave,Illinois,60653,,0035
619,609812,William H Brown STEM Magnet Elementary School,41.882997,-87.670682,231,False,True,True,True,91.8,,54 N HERMITAGE Ave,Illinois,60612,,0028
620,400031,CICS - Wrightwood,41.745365,-87.692614,611,False,True,False,True,91.3,,8130 S CALIFORNIA Ave,Illinois,60652,,0070
621,609901,Edgebrook Elementary School,41.999437,-87.76184,562,False,True,True,True,94.2,,6525 N HIAWATHA Ave,Illinois,60646,,0012
622,400017,ASPIRA Charter School - Haugan Middle School,41.966406,-87.721825,88,False,True,False,True,91.8,,3729 W LELAND Ave,Illinois,60625,,0014
623,610521,Sir Miles Davis Magnet Elementary Academy,41.771221,-87.66653,123,False,True,True,True,93.3,,6740 S PAULINA St,Illinois,60636-3307,,0067
624,610175,Beulah Shoesmith Elementary School,41.804294,-87.593905,304,False,False,False,True,88.4,,1330 E 50TH St,Illinois,60615,,0039
625,610195,Elizabeth H Sutherland Elementary School,41.711445,-87.676821,648,False,True,False,True,93.5,,10015 S LEAVITT St,Illinois,60643,,0072
626,610244,Michele Clark Academic Prep Magnet High School,41.872885,-87.753325,430,True,False,False,False,72.8,82.4,5101 W HARRISON St,Illinois,60644,,0025
627,400141,YCCS-Truman Middle College HS,41.965295,-87.659239,165,True,False,False,False,51.4,,1145 W WILSON Ave,Illinois,60640,,0003
628,610534,Skinner North,41.905109,-87.644841,513,False,True,False,True,94.4,,640 W SCOTT St,Illinois,60610,,0008
629,610274,James Weldon Johnson STEAM Elementary School,41.861836,-87.703139,218,False,True,True,True,89.9,,1420 S ALBANY Ave,Illinois,60623,,0029
630,609792,Newton Bateman Elementary School,41.95822,-87.702151,895,False,True,True,True,92.8,,4220 N RICHMOND St,Illinois,60618,,0016
631,609935,Matthew Gallistel Elementary Language Academy,41.706801,-87.535175,609,False,True,True,True,91.4,,10347 S EWING Ave,Illinois,60617,,0052
632,400121,Acero Charter Schools - Sor Juana Inés de la Cruz,42.016476,-87.684406,381,True,True,False,True,90.0,88.2,7416 N RIDGE Blvd,Illinois,60645-1919,,0001
633,610106,Brian Piccolo Elementary Specialty School,41.90014,-87.731261,667,False,True,True,True,89.6,,1040 N KEELER Ave,Illinois,60651,,0023
634,610040,Henry D Lloyd Elementary School,41.918814,-87.748515,853,False,False,True,True,90.3,,2103 N LAMON Ave,Illinois,60639,,0019
635,610563,Back of the Yards IB High School,41.808413,-87.677541,996,True,False,False,False,85.5,95.2,2111 W 47TH St,Illinois,60609,,0061
636,609704,David G Farragut Career Academy High School,41.84856,-87.708706,412,True,False,False,False,70.4,77.6,2345 S CHRISTIANA Ave,Illinois,60623,,0030
637,610103,Isabelle C O'Keeffe Elementary School,41.768602,-87.572806,596,False,True,True,True,89.6,,6940 S MERRILL Ave,Illinois,60649,,0043
638,610216,John A Walsh Elementary School,41.854836,-87.648086,260,False,True,True,True,90.5,,2015 S PEORIA St,Illinois,60608,,0031
639,610367,Oscar DePriest Elementary School,41.877979,-87.766298,424,False,True,True,True,86.5,,139 S PARKSIDE Ave,Illinois,60644,,0025
640,610392,World Language Academy High School,41.834397,-87.735292,363,True,False,False,False,86.0,85.2,3120 S KOSTNER Ave,Illinois,60623,,0030
641,610558,Sarah E. Goode STEM Academy,41.75375,-87.707345,898,True,False,False,False,85.7,94.9,7651 S HOMAN Ave,Illinois,60652,,0070
642,400104,Instituto Health Sciences Career Academy,41.845967,-87.68724,545,True,False,False,False,75.0,87.6,2520 S WESTERN Ave,Illinois,60608,,0031
643,609995,Rufus M Hitch Elementary School,41.983672,-87.779123,490,False,True,True,True,92.8,,5625 N MCVICKER Ave,Illinois,60646,,0010
644,609903,Richard Edwards Elementary School,41.805542,-87.725856,1242,False,True,True,True,90.6,,4815 S KARLOV Ave,Illinois,60632,,0057
645,610590,Bronzeville Classical Elementary School,41.819249,-87.626621,454,False,True,False,True,95.9,,8 W ROOT ,Illinois,60609-2931,,0038
646,609897,Charles W Earle Elementary School,41.781225,-87.675547,286,False,True,True,True,92.3,,2040 W 62ND St,Illinois,60636,,0067
